data_type,timestamp,EEG1,EEG2,EEG3,EEG4
beta_absolute,1580237517147489,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517150592,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517153064,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517154604,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517156125,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517157484,0.0,0.0,0.0,0.0
quality,1580237517158445,4.0,1.0,1.0,2.0
alpha_absolute,1580237517244183,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517245360,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517247079,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517248946,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517250312,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517251274,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517252123,0.0,0.0,0.0,0.0
quality,1580237517252643,4.0,4.0,1.0,2.0
alpha_absolute,1580237517348578,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517350161,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517351163,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517352589,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517353689,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517355519,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517358444,0.0,0.0,0.0,0.0
quality,1580237517359136,4.0,2.0,1.0,2.0
alpha_absolute,1580237517440955,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517441694,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517442207,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517442702,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517443201,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517443704,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517444160,0.0,0.0,0.0,0.0
quality,1580237517444377,4.0,2.0,1.0,2.0
alpha_absolute,1580237517532136,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517533739,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517535076,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517535994,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517536828,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517537619,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517538384,0.0,0.0,0.0,1.0
quality,1580237517538875,4.0,2.0,1.0,2.0
alpha_absolute,1580237517667859,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517669100,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517670385,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517671464,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517672441,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517673317,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517674273,0.0,0.0,0.0,0.0
quality,1580237517674823,4.0,2.0,1.0,2.0
alpha_absolute,1580237517734880,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517736339,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517737217,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517737986,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517738651,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517739349,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517740316,0.0,0.0,0.0,0.0
quality,1580237517740946,4.0,2.0,1.0,2.0
alpha_absolute,1580237517852004,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517854265,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517855357,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517856421,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517857321,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517858275,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517858936,0.0,0.0,0.0,0.0
quality,1580237517859433,4.0,4.0,1.0,2.0
alpha_absolute,1580237517949156,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237517951326,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237517952675,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237517957517,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237517960900,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237517961863,NaN,NaN,0.2364502947923708,NaN
isGood,1580237517962724,0.0,0.0,0.0,0.0
quality,1580237517963197,4.0,4.0,1.0,2.0
alpha_absolute,1580237518020854,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518021543,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518022096,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518022622,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518023152,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518023632,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518024105,0.0,0.0,0.0,0.0
quality,1580237518024323,4.0,4.0,1.0,2.0
alpha_absolute,1580237518138079,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518140087,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518141243,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518142296,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518143300,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518146366,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518147478,0.0,0.0,0.0,0.0
quality,1580237518148081,4.0,4.0,1.0,2.0
alpha_absolute,1580237518255810,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518258544,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518260327,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518261577,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518262573,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518263452,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518264525,0.0,0.0,0.0,0.0
quality,1580237518265133,4.0,4.0,1.0,2.0
alpha_absolute,1580237518376799,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518378120,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518380444,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518382398,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518383620,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518384747,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518385666,0.0,0.0,0.0,0.0
quality,1580237518386185,4.0,2.0,1.0,2.0
alpha_absolute,1580237518467321,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518467981,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518468521,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518468968,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518469490,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518470007,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518470566,0.0,0.0,0.0,0.0
quality,1580237518470800,4.0,2.0,1.0,2.0
alpha_absolute,1580237518541725,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518544207,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518545388,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518546328,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518547216,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518548151,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518549077,0.0,0.0,0.0,0.0
quality,1580237518549753,4.0,4.0,1.0,2.0
alpha_absolute,1580237518638408,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518639877,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518641068,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518643208,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518644469,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518646421,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518647480,0.0,0.0,0.0,0.0
quality,1580237518648063,4.0,4.0,1.0,2.0
alpha_absolute,1580237518730178,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518731353,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518732317,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518733177,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518733877,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518734625,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518735343,0.0,0.0,0.0,0.0
quality,1580237518735776,4.0,4.0,1.0,2.0
alpha_absolute,1580237518880950,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518882168,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518884026,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518885170,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518886386,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518887408,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518888244,0.0,0.0,0.0,0.0
quality,1580237518888734,4.0,4.0,1.0,2.0
alpha_absolute,1580237518951216,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237518952017,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237518952524,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237518952983,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237518953487,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237518954019,NaN,NaN,0.2364502947923708,NaN
isGood,1580237518954532,0.0,0.0,0.0,0.0
quality,1580237518954767,4.0,4.0,1.0,2.0
alpha_absolute,1580237519064318,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519065887,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519067136,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519068033,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519068837,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519071216,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519072957,0.0,0.0,0.0,0.0
quality,1580237519073695,4.0,4.0,1.0,4.0
alpha_absolute,1580237519137144,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519139107,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519140550,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519141594,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519142539,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519143376,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519144219,0.0,0.0,0.0,0.0
quality,1580237519144706,4.0,4.0,1.0,4.0
alpha_absolute,1580237519253751,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519254978,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519256153,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519257129,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519258027,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519258895,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519261144,0.0,0.0,0.0,0.0
quality,1580237519261736,4.0,4.0,1.0,4.0
alpha_absolute,1580237519360493,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519361766,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519362863,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519366804,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519368102,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519368938,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519370212,0.0,0.0,0.0,0.0
quality,1580237519370526,4.0,4.0,1.0,4.0
alpha_absolute,1580237519482409,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519484300,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519485318,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519486371,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519487416,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519488461,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519490251,0.0,0.0,0.0,0.0
quality,1580237519490877,4.0,2.0,1.0,2.0
alpha_absolute,1580237519596276,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519597589,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519598523,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519599739,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519601733,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519602913,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519603920,0.0,0.0,0.0,0.0
quality,1580237519604736,4.0,2.0,1.0,2.0
alpha_absolute,1580237519698599,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519700836,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519702444,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519704187,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519705360,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519706378,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519707248,0.0,0.0,0.0,0.0
quality,1580237519707753,4.0,1.0,1.0,2.0
alpha_absolute,1580237519775855,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519776539,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519777008,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519777459,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519777894,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519778339,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519778791,0.0,0.0,0.0,0.0
quality,1580237519779020,4.0,1.0,1.0,2.0
alpha_absolute,1580237519859799,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519861698,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519862974,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519863966,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519864706,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519865533,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519866371,0.0,0.0,0.0,0.0
quality,1580237519866962,4.0,1.0,1.0,2.0
alpha_absolute,1580237519974450,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237519975754,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237519976956,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237519977862,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237519978770,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237519980813,NaN,NaN,0.2364502947923708,NaN
isGood,1580237519982547,0.0,0.0,0.0,0.0
quality,1580237519983734,4.0,1.0,1.0,2.0
alpha_absolute,1580237520101518,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237520102457,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237520103602,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237520104313,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237520104943,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237520105950,NaN,NaN,0.2364502947923708,NaN
isGood,1580237520107241,0.0,0.0,0.0,0.0
quality,1580237520108483,4.0,1.0,1.0,2.0
alpha_absolute,1580237520178376,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237520179014,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237520179589,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237520180094,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237520180678,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237520181164,NaN,NaN,0.2364502947923708,NaN
isGood,1580237520181704,0.0,0.0,0.0,0.0
quality,1580237520181976,4.0,1.0,1.0,2.0
alpha_absolute,1580237520291005,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237520293495,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237520295169,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237520296477,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237520297505,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237520298649,NaN,NaN,0.2364502947923708,NaN
isGood,1580237520302191,0.0,0.0,1.0,0.0
quality,1580237520303807,4.0,1.0,1.0,2.0
alpha_absolute,1580237520375404,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237520377582,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237520378842,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237520380089,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237520380970,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237520381919,NaN,NaN,0.2364502947923708,NaN
isGood,1580237520382770,0.0,0.0,1.0,0.0
quality,1580237520383270,4.0,1.0,1.0,2.0
alpha_absolute,1580237520467942,0.0,0.0,-0.21186710644038573,0.0
beta_absolute,1580237520468781,0.0,0.0,-0.3201237701685171,0.0
theta_absolute,1580237520469603,0.0,0.0,0.19963344800049598,0.0
alpha_relative,1580237520470197,NaN,NaN,0.09167254859380004,NaN
beta_relative,1580237520470717,NaN,NaN,0.07144677688633076,NaN
theta_relative,1580237520471179,NaN,NaN,0.2364502947923708,NaN
isGood,1580237520471683,0.0,1.0,1.0,0.0
quality,1580237520471997,4.0,1.0,1.0,2.0
alpha_absolute,1580237520561843,0.0,0.0,-0.3403371443220894,0.0
beta_absolute,1580237520563217,0.0,0.0,-0.11972759606171932,0.0
theta_absolute,1580237520564431,0.0,0.0,0.14783012063861597,0.0
alpha_relative,1580237520565482,NaN,NaN,0.058177165637911664,NaN
beta_relative,1580237520566530,NaN,NaN,0.09668566910635787,NaN
theta_relative,1580237520567472,NaN,NaN,0.17902753161986412,NaN
isGood,1580237520569048,0.0,1.0,1.0,0.0
quality,1580237520569892,4.0,1.0,1.0,2.0
alpha_absolute,1580237520701678,0.0,0.0,-0.33784401276730053,0.0
beta_absolute,1580237520703339,0.0,0.0,-0.17123238767232876,0.0
theta_absolute,1580237520704465,0.0,0.0,0.06658051015255546,0.0
alpha_relative,1580237520705617,NaN,NaN,0.06733412430805673,NaN
beta_relative,1580237520706527,NaN,NaN,0.09882045325468639,NaN
theta_relative,1580237520707445,NaN,NaN,0.17086760784866534,NaN
isGood,1580237520708258,0.0,1.0,1.0,0.0
quality,1580237520708796,4.0,1.0,1.0,2.0
alpha_absolute,1580237520816324,0.0,0.2911532245117773,-0.3112027049831792,0.0
beta_absolute,1580237520817754,0.0,-0.24092123422447811,-0.21455414100239137,0.0
theta_absolute,1580237520818853,0.0,0.22627439276611608,0.00408933079832268,0.0
alpha_relative,1580237520820078,NaN,0.17465280785702966,0.08040749710201425,NaN
beta_relative,1580237520821300,NaN,0.051298080336018306,0.10044888207764183,NaN
theta_relative,1580237520822478,NaN,0.15041693687053775,0.16618375947758024,NaN
isGood,1580237520823519,0.0,1.0,1.0,0.0
quality,1580237520825415,4.0,1.0,1.0,2.0
alpha_absolute,1580237520887136,0.0,0.2928497941045919,-0.27965421303801563,0.0
beta_absolute,1580237520887916,0.0,-0.2205014300946227,-0.25005674546267703,0.0
theta_absolute,1580237520888473,0.0,0.1638855388128233,-0.043771471327815205,0.0
alpha_relative,1580237520888969,NaN,0.19680776791191806,0.09534919011815952,NaN
beta_relative,1580237520889532,NaN,0.060351908965955964,0.10207384540098213,NaN
theta_relative,1580237520890071,NaN,0.14624397419423413,0.16413445229078966,NaN
isGood,1580237520890575,0.0,1.0,1.0,0.0
quality,1580237520890839,4.0,1.0,1.0,2.0
alpha_absolute,1580237520995435,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237520996737,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521000329,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521001475,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521002348,NaN,0.06883144297993021,0.10429623997087312,NaN
theta_relative,1580237521003153,NaN,0.14086607905515067,0.1639443113983576,NaN
isGood,1580237521003821,0.0,1.0,1.0,0.0
quality,1580237521004293,4.0,1.0,1.0,2.0
alpha_absolute,1580237521067315,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237521068824,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521070063,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521071336,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521074251,NaN,0.06883144297993021,0.10429623997087312,NaN
theta_relative,1580237521075432,NaN,0.14086607905515067,0.1639443113983576,NaN
isGood,1580237521076384,0.0,0.0,0.0,0.0
quality,1580237521076870,4.0,1.0,1.0,2.0
alpha_absolute,1580237521184081,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237521185380,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521186408,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521187401,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521188243,NaN,0.06883144297993021,0.10429623997087312,NaN
theta_relative,1580237521189108,NaN,0.14086607905515067,0.1639443113983576,NaN
isGood,1580237521191205,0.0,0.0,0.0,0.0
quality,1580237521192013,4.0,1.0,1.0,2.0
alpha_absolute,1580237521302236,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237521303502,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521304879,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521306142,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521307115,NaN,0.06883144297993021,0.10429623997087312,NaN
theta_relative,1580237521307926,NaN,0.14086607905515067,0.1639443113983576,NaN
isGood,1580237521308777,0.0,0.0,0.0,0.0
quality,1580237521309326,4.0,1.0,1.0,2.0
alpha_absolute,1580237521407872,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237521408585,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521409151,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521409782,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521410303,NaN,0.06883144297993021,0.10429623997087312,NaN
theta_relative,1580237521410806,NaN,0.14086607905515067,0.1639443113983576,NaN
isGood,1580237521411280,0.0,0.0,0.0,0.0
quality,1580237521411505,4.0,1.0,1.0,2.0
alpha_absolute,1580237521516307,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237521519494,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521521131,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521524483,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521525724,NaN,0.06883144297993021,0.10429623997087312,NaN
theta_relative,1580237521526874,NaN,0.14086607905515067,0.1639443113983576,NaN
isGood,1580237521528061,0.0,0.0,0.0,0.0
quality,1580237521528653,4.0,1.0,1.0,2.0
alpha_absolute,1580237521599132,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237521601084,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521603411,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521604383,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521605251,NaN,0.06883144297993021,0.10429623997087312,NaN
theta_relative,1580237521606069,NaN,0.14086607905515067,0.1639443113983576,NaN
isGood,1580237521606865,0.0,0.0,0.0,0.0
quality,1580237521607425,4.0,1.0,1.0,2.0
alpha_absolute,1580237521678429,0.0,0.29461057880626507,-0.2636454090765125,0.0
beta_absolute,1580237521680866,0.0,-0.20227837320907216,-0.2799721309341025,0.0
theta_absolute,1580237521682124,0.0,0.10874117898355759,-0.08354443075068149,0.0
alpha_relative,1580237521683160,NaN,0.2161104791301411,0.10829175040806686,NaN
beta_relative,1580237521683980,NaN,0.06883144297993021,0.10429623997087312,NaN
